accx,accy,accz,grox,groy,groz,magx,magy,magz,count
-36,152,7172,54,709,-534,0,0,0,3468
-64,88,7116,111,662,-493,0,0,0,3469
-12,120,7192,77,656,-484,0,0,0,3470
-40,104,7116,80,644,-510,0,0,0,3471
-52,52,7092,72,686,-553,0,0,0,3472
-92,116,7168,80,698,-476,0,0,0,3473
-4,88,7160,82,658,-533,0,0,0,3474
-36,92,7160,124,671,-504,0,0,0,3475
-44,116,7060,68,658,-514,0,0,0,3476
-4,136,7140,104,699,-507,0,0,0,3477
-44,68,7136,84,671,-500,0,0,0,3478
-48,84,7128,89,672,-492,0,0,0,3479
-40,92,7080,107,664,-525,0,0,0,3480
-112,52,7140,28,682,-477,0,0,0,3481
-36,60,7080,86,694,-538,0,0,0,3482
-112,124,7100,49,669,-542,0,0,0,3483
-100,64,7144,61,682,-537,0,0,0,3484
-60,132,7156,57,645,-501,0,0,0,3485
-84,104,7152,115,645,-536,0,0,0,3486
-76,76,7164,68,697,-528,0,0,0,3487
-80,160,7180,73,653,-563,0,0,0,3488
-40,108,7156,48,707,-468,0,0,0,3489
-84,124,7124,85,720,-520,0,0,0,3490
-60,56,7156,61,703,-510,0,0,0,3491
-24,60,7136,104,660,-538,0,0,0,3492
-60,52,7156,43,714,-576,0,0,0,3493
-32,44,7208,77,694,-534,0,0,0,3494
16,60,7144,68,677,-475,0,0,0,3495
32,88,7172,85,727,-525,0,0,0,3496
-36,52,7044,107,642,-481,0,0,0,3497
-28,40,7068,109,670,-446,0,0,0,3498
-8,148,7088,66,703,-470,0,0,0,3499
-16,60,7100,68,683,-569,0,0,0,3500
-16,56,7100,25,669,-517,0,0,0,3501
-8,80,7164,122,693,-486,0,0,0,3502
-44,84,7196,75,696,-502,0,0,0,3503
-52,48,7072,87,681,-524,0,0,0,3504
-64,100,7132,66,645,-509,0,0,0,3505
-40,100,7140,120,681,-484,0,0,0,3506
-52,108,7156,75,722,-571,0,0,0,3507
-28,124,7124,36,739,-485,0,0,0,3508
-52,60,7144,37,738,-502,0,0,0,3509
-28,160,7088,52,698,-490,0,0,0,3510
-88,108,7100,129,703,-507,0,0,0,3511
-44,104,7168,37,676,-509,0,0,0,3512
-72,108,7104,45,633,-557,0,0,0,3513
-60,112,7072,47,659,-513,0,0,0,3514
-28,160,7132,71,693,-524,0,0,0,3515
-28,84,7060,73,672,-508,0,0,0,3516
-56,100,7032,94,730,-526,0,0,0,3517
-36,132,7120,78,609,-464,0,0,0,3518
-40,100,7088,73,672,-550,0,0,0,3519
-24,48,7040,99,675,-548,0,0,0,3520
-60,88,7080,75,658,-516,0,0,0,3521
-64,120,7052,95,688,-529,0,0,0,3522
-60,108,7140,39,658,-517,0,0,0,3523
-8,84,7156,62,663,-488,0,0,0,3524
-68,56,7144,27,736,-429,0,0,0,3525
0,84,7124,80,660,-552,0,0,0,3526
-24,108,7200,87,706,-521,0,0,0,3527
-36,80,7048,120,718,-548,0,0,0,3528
4,68,7132,54,657,-469,0,0,0,3529
-44,56,7088,58,670,-489,0,0,0,3530
-56,100,7140,15,611,-581,0,0,0,3531
-36,80,7052,68,677,-532,0,0,0,3532
-24,112,7108,78,702,-473,0,0,0,3533
-92,80,7104,72,670,-493,0,0,0,3534
-60,88,7096,42,658,-557,0,0,0,3535
-28,24,7164,38,658,-524,0,0,0,3536
-8,100,7092,81,632,-496,0,0,0,3537
-72,140,7148,40,646,-472,0,0,0,3538
-96,132,7084,51,705,-533,0,0,0,3539
-72,148,7116,62,670,-488,0,0,0,3540
-40,132,7200,31,640,-493,0,0,0,3541
-120,152,7168,73,670,-483,0,0,0,3542
-108,88,7124,81,701,-505,0,0,0,3543
-12,116,7204,68,707,-526,0,0,0,3544
-64,84,7136,78,687,-536,0,0,0,3545
-12,124,7128,90,670,-524,0,0,0,3546
-28,92,7152,87,684,-520,0,0,0,3547
-8,68,7108,70,668,-526,0,0,0,3548
-36,60,7124,127,724,-499,0,0,0,3549
-48,184,7156,73,693,-529,0,0,0,3550
-36,80,7132,76,675,-509,0,0,0,3551
-12,76,7116,72,638,-525,0,0,0,3552
4,96,7168,42,653,-497,0,0,0,3553
-28,72,7120,92,708,-500,0,0,0,3554
-16,60,7124,68,688,-510,0,0,0,3555
-64,124,7056,112,696,-549,0,0,0,3556
-16,92,7104,78,713,-484,0,0,0,3557
-44,116,7148,92,648,-501,0,0,0,3558
-20,84,7208,109,667,-554,0,0,0,3559
4,72,7160,99,691,-450,0,0,0,3560
-12,96,7144,40,657,-533,0,0,0,3561
-24,64,7064,73,677,-473,0,0,0,3562
-80,88,7240,68,705,-512,0,0,0,3563
-52,92,7136,97,685,-472,0,0,0,3564
-28,104,7080,95,651,-549,0,0,0,3565
-12,80,7144,105,678,-502,0,0,0,3566
4,100,7080,80,686,-529,0,0,0,3567
-76,112,7136,55,663,-570,0,0,0,3568
12,92,7096,49,656,-506,0,0,0,3569
-68,76,7016,33,682,-473,0,0,0,3570
-80,132,7152,95,700,-536,0,0,0,3571
-52,128,7108,78,684,-512,0,0,0,3572
-68,88,7188,52,670,-484,0,0,0,3573
-80,104,7180,67,658,-444,0,0,0,3574
-64,148,7144,37,739,-500,0,0,0,3575
-36,120,7072,93,690,-499,0,0,0,3576
-32,80,7112,36,683,-470,0,0,0,3577
-44,128,7128,109,701,-495,0,0,0,3578
-16,104,7124,116,693,-567,0,0,0,3581
-64,60,7084,42,671,-528,0,0,0,3582
-76,68,7104,71,637,-458,0,0,0,3583
-44,40,7068,60,674,-520,0,0,0,3584
-24,64,7140,105,682,-469,0,0,0,3585
-16,80,7188,75,622,-529,0,0,0,3586
0,100,7036,60,652,-562,0,0,0,3587
12,24,7072,84,715,-541,0,0,0,3588
-8,92,7084,100,715,-529,0,0,0,3589
-28,68,7096,113,688,-479,0,0,0,3590
0,76,7192,92,702,-500,0,0,0,3591
-48,116,7120,94,660,-487,0,0,0,3592
-12,120,7124,106,633,-488,0,0,0,3593
-32,144,7096,128,694,-513,0,0,0,3594
-16,88,7156,99,681,-498,0,0,0,3595
-36,76,7088,74,706,-561,0,0,0,3596
-56,124,7208,121,692,-549,0,0,0,3597
-100,64,7092,41,717,-498,0,0,0,3598
-44,100,7168,83,701,-486,0,0,0,3599
-68,124,7080,35,672,-542,0,0,0,3600
-52,128,7124,71,672,-475,0,0,0,3601
-24,104,7156,82,661,-588,0,0,0,3602
-20,120,7172,45,703,-464,0,0,0,3603
-28,96,7092,47,650,-522,0,0,0,3604
-72,100,7092,95,738,-492,0,0,0,3605
-76,72,7204,99,672,-503,0,0,0,3606
-88,108,7016,83,736,-533,0,0,0,3607
-16,116,7124,123,694,-465,0,0,0,3608
-112,140,7064,89,638,-476,0,0,0,3609
-40,96,7124,88,645,-526,0,0,0,3610
-48,52,7048,61,658,-488,0,0,0,3611
-36,60,7120,76,670,-547,0,0,0,3612
-80,104,7068,59,640,-510,0,0,0,3613
-104,100,7164,80,664,-486,0,0,0,3614
-64,108,7104,56,684,-492,0,0,0,3615
-28,60,7148,73,680,-477,0,0,0,3616
-92,84,7148,39,690,-507,0,0,0,3617
-52,104,7056,63,674,-471,0,0,0,3618
0,60,7032,73,703,-531,0,0,0,3619
-40,136,7076,68,714,-545,0,0,0,3620
-28,140,7192,68,731,-538,0,0,0,3621
-56,76,7116,37,710,-485,0,0,0,3622
-56,72,7068,101,714,-500,0,0,0,3623
32,48,7148,54,675,-486,0,0,0,3624
-48,128,7180,91,696,-451,0,0,0,3625
-8,16,7104,84,677,-530,0,0,0,3626
-56,144,7132,146,667,-596,0,0,0,3627
24,64,7124,130,736,-479,0,0,0,3628
-20,80,7036,59,650,-521,0,0,0,3629
12,68,7140,37,716,-503,0,0,0,3630
-56,116,7056,75,684,-507,0,0,0,3631
-4,96,7168,58,719,-564,0,0,0,3632
-8,112,7224,63,696,-506,0,0,0,3633
-52,96,7160,81,642,-481,0,0,0,3634
-60,68,7184,75,687,-488,0,0,0,3635
-28,32,7176,56,650,-514,0,0,0,3636
-24,136,7072,104,682,-474,0,0,0,3637
-36,84,7108,112,690,-520,0,0,0,3638
-64,136,7120,81,702,-534,0,0,0,3639
-64,132,7132,29,675,-448,0,0,0,3640
-56,128,7148,129,705,-517,0,0,0,3641
-48,112,7168,85,681,-505,0,0,0,3642
-48,120,7084,23,665,-538,0,0,0,3643
-64,136,7176,89,698,-586,0,0,0,3644
-84,116,7128,85,679,-510,0,0,0,3645
-64,120,7076,93,705,-479,0,0,0,3646
-112,92,7072,54,646,-479,0,0,0,3647
-84,72,7108,40,665,-555,0,0,0,3648
-20,96,7104,68,707,-577,0,0,0,3649
-4,140,7064,80,731,-475,0,0,0,3650
-72,120,7152,36,705,-511,0,0,0,3651
-32,132,7136,66,724,-504,0,0,0,3652
-68,148,7128,43,684,-511,0,0,0,3653
-52,64,7128,101,689,-548,0,0,0,3654
-32,148,7140,93,658,-520,0,0,0,3655
-32,28,7136,103,707,-415,0,0,0,3656
-32,72,7116,85,721,-514,0,0,0,3657
-36,72,7196,71,725,-501,0,0,0,3658
-56,100,7064,135,711,-566,0,0,0,3659
-24,96,7104,88,693,-427,0,0,0,3660
-16,124,7104,77,732,-476,0,0,0,3661
-28,128,7056,109,677,-506,0,0,0,3662
-24,124,7200,80,622,-522,0,0,0,3663
-28,128,7084,33,720,-548,0,0,0,3664
-4,96,7112,125,684,-559,0,0,0,3665
-56,68,7232,63,701,-486,0,0,0,3666
-72,72,7088,63,683,-508,0,0,0,3667
-68,60,7016,36,709,-512,0,0,0,3668
-92,128,7112,88,653,-448,0,0,0,3669
-76,84,7112,54,685,-604,0,0,0,3670
-44,100,7144,82,745,-527,0,0,0,3671
-24,88,7148,90,659,-481,0,0,0,3672
-72,64,7184,45,682,-454,0,0,0,3673
-96,96,7124,97,669,-519,0,0,0,3674
-72,124,7116,117,674,-533,0,0,0,3675
-44,56,7124,54,707,-531,0,0,0,3676
-44,60,7096,62,683,-507,0,0,0,3677
-40,88,7144,75,689,-438,0,0,0,3678
-32,96,7084,88,719,-553,0,0,0,3679
-64,92,7048,27,667,-450,0,0,0,3680
-4,56,7108,37,685,-550,0,0,0,3681
4,84,7172,91,707,-538,0,0,0,3682
-16,96,7108,52,696,-516,0,0,0,3683
-40,56,7092,91,679,-547,0,0,0,3684
24,88,7124,82,632,-527,0,0,0,3685
44,108,7040,73,710,-531,0,0,0,3686
-20,76,7132,65,658,-482,0,0,0,3687
36,104,7136,61,687,-528,0,0,0,3688
24,64,7168,83,686,-535,0,0,0,3689
-104,88,7176,49,694,-546,0,0,0,3690
-36,72,7088,98,682,-517,0,0,0,3691
-12,128,7108,87,693,-498,0,0,0,3692
-84,48,7148,104,665,-474,0,0,0,3693
-12,156,7132,102,633,-534,0,0,0,3694
-64,112,7032,69,663,-544,0,0,0,3695
-36,84,7072,95,689,-458,0,0,0,3696
-48,140,7108,60,757,-568,0,0,0,3697
-44,112,7112,85,636,-507,0,0,0,3698
-60,192,7120,78,705,-512,0,0,0,3699
-76,88,7208,91,679,-531,0,0,0,3700
-104,72,7008,51,627,-512,0,0,0,3701
-60,104,7160,54,701,-587,0,0,0,3702
-68,136,7232,99,705,-457,0,0,0,3703
-72,96,7072,87,708,-531,0,0,0,3704
-60,176,7104,65,580,-483,0,0,0,3705
-84,136,7036,61,686,-468,0,0,0,3706
-64,100,7088,102,648,-529,0,0,0,3707
-68,88,7064,100,664,-574,0,0,0,3708
12,84,7132,87,664,-568,0,0,0,3709
-12,76,7132,79,667,-552,0,0,0,3710
-32,112,7128,85,702,-455,0,0,0,3711
56,152,7176,79,723,-492,0,0,0,3712
-24,64,7120,134,727,-500,0,0,0,3713
28,44,7108,86,682,-522,0,0,0,3714
-16,72,7168,54,722,-527,0,0,0,3715
-52,64,7204,91,700,-493,0,0,0,3716
-24,124,7144,84,685,-533,0,0,0,3717
-28,60,7104,99,700,-526,0,0,0,3718
-28,56,7132,78,672,-523,0,0,0,3719
-4,108,7188,111,679,-481,0,0,0,3720
-52,100,7052,58,693,-505,0,0,0,3721
-60,84,7144,63,662,-505,0,0,0,3722
-20,56,7124,116,707,-467,0,0,0,3723
-68,116,7096,103,710,-514,0,0,0,3724
-24,136,7112,106,653,-538,0,0,0,3725
-64,96,7092,107,695,-543,0,0,0,3726
-104,124,7132,52,715,-513,0,0,0,3727
-64,140,7116,84,673,-552,0,0,0,3728
-60,108,7156,98,659,-445,0,0,0,3729
-84,156,7120,81,700,-517,0,0,0,3730
-92,76,7056,95,730,-591,0,0,0,3731
-48,124,7076,86,679,-579,0,0,0,3732
-100,88,7100,92,713,-527,0,0,0,3733
-28,124,7144,70,704,-478,0,0,0,3734
-40,144,7188,92,766,-527,0,0,0,3735
-8,104,7152,43,688,-531,0,0,0,3736
-12,116,7116,72,689,-565,0,0,0,3737
-12,84,7112,47,651,-503,0,0,0,3738
8,152,7060,84,653,-518,0,0,0,3739
-20,108,7196,71,684,-505,0,0,0,3740
0,72,7140,100,703,-477,0,0,0,3741
-48,84,7068,65,685,-432,0,0,0,3742
-20,56,7020,27,689,-574,0,0,0,3743
20,48,7132,78,725,-545,0,0,0,3744
-32,64,7092,109,646,-501,0,0,0,3745
0,128,7208,87,680,-515,0,0,0,3746
4,108,7124,37,632,-496,0,0,0,3747
12,104,7124,80,692,-461,0,0,0,3748
-44,64,7208,95,620,-529,0,0,0,3749
-16,112,7072,49,714,-491,0,0,0,3750
-24,92,7164,94,724,-489,0,0,0,3751
-48,140,7044,54,670,-474,0,0,0,3752
-40,60,7140,78,682,-505,0,0,0,3753
-36,124,7092,66,718,-482,0,0,0,3754
-72,84,7024,91,706,-503,0,0,0,3755
-68,104,7160,87,696,-499,0,0,0,3756
-76,104,7140,69,712,-567,0,0,0,3757
-52,104,7052,82,684,-501,0,0,0,3758
-52,92,7028,54,672,-481,0,0,0,3759
-132,108,7208,94,667,-487,0,0,0,3760
-32,72,7164,78,708,-486,0,0,0,3761
-68,60,7132,97,656,-543,0,0,0,3762
-68,112,7084,60,722,-460,0,0,0,3763
-84,64,7072,94,640,-578,0,0,0,3764
-20,88,7088,34,691,-510,0,0,0,3765
-32,92,7096,125,637,-499,0,0,0,3766
-72,116,7152,99,693,-468,0,0,0,3767
-92,100,7144,77,725,-558,0,0,0,3768
-40,104,7148,83,653,-491,0,0,0,3769
-48,100,7108,80,693,-546,0,0,0,3770
-68,72,7124,54,652,-493,0,0,0,3771
-92,108,7064,111,691,-517,0,0,0,3772
-28,112,7156,140,717,-503,0,0,0,3773
-16,72,7124,92,705,-573,0,0,0,3774
4,60,7012,47,686,-507,0,0,0,3775
0,112,7052,30,676,-494,0,0,0,3776
-4,92,7216,88,701,-535,0,0,0,3777
4,116,7136,56,663,-516,0,0,0,3778
-4,72,7164,88,710,-494,0,0,0,3779
-64,108,7072,99,699,-520,0,0,0,3780
-56,96,7104,65,670,-550,0,0,0,3781
-8,80,7080,42,710,-465,0,0,0,3782
-24,108,7092,53,665,-498,0,0,0,3783
-32,128,7116,85,715,-537,0,0,0,3784
-44,152,7100,70,658,-467,0,0,0,3785
-64,100,7132,105,684,-542,0,0,0,3786
-48,64,7140,107,637,-555,0,0,0,3787
-96,100,7064,133,634,-532,0,0,0,3788
-120,120,7076,73,651,-442,0,0,0,3789
-116,116,7096,43,673,-529,0,0,0,3790
-88,140,7156,123,689,-526,0,0,0,3791
-52,104,7140,116,603,-505,0,0,0,3792
-32,132,7136,84,679,-495,0,0,0,3793
-56,64,7112,97,717,-516,0,0,0,3794
-60,88,7192,62,712,-511,0,0,0,3795
-84,124,7120,68,672,-531,0,0,0,3796
-36,108,7084,89,684,-559,0,0,0,3797
-56,92,7156,69,670,-536,0,0,0,3798
-44,96,7180,98,671,-544,0,0,0,3799
-28,52,7132,92,657,-557,0,0,0,3800
-64,88,7116,76,681,-529,0,0,0,3801
12,44,7156,47,727,-589,0,0,0,3802
-12,24,7084,92,646,-497,0,0,0,3803
-32,120,7168,70,701,-538,0,0,0,3804
20,108,7148,26,732,-533,0,0,0,3805
-36,104,7124,76,632,-458,0,0,0,3806
-52,76,7132,49,651,-569,0,0,0,3807
28,128,7148,124,658,-531,0,0,0,3808
-36,120,7140,52,660,-520,0,0,0,3809
-24,104,7136,-12,714,-528,0,0,0,3810
-68,40,7056,67,663,-517,0,0,0,3811
24,120,7168,78,666,-458,0,0,0,3812
-72,76,7160,106,663,-522,0,0,0,3813
-56,108,7068,49,718,-502,0,0,0,3814
-80,156,7164,118,670,-532,0,0,0,3815
-92,104,7188,65,645,-488,0,0,0,3816
-96,80,7112,117,663,-540,0,0,0,3817
-100,72,7068,56,714,-481,0,0,0,3818
-64,160,7152,58,729,-505,0,0,0,3819
-88,116,7048,57,677,-476,0,0,0,3820
-44,176,7148,132,683,-480,0,0,0,3821
-60,128,7124,33,681,-495,0,0,0,3822
-72,84,7156,113,656,-540,0,0,0,3823
-52,100,7100,90,670,-494,0,0,0,3824
-64,104,7124,116,688,-557,0,0,0,3825
-24,176,7124,79,691,-510,0,0,0,3826
4,88,7144,104,674,-507,0,0,0,3827
-76,112,7260,43,708,-483,0,0,0,3828
-48,88,7092,25,691,-546,0,0,0,3829
-128,132,7112,107,729,-588,0,0,0,3830
-56,160,7048,129,665,-516,0,0,0,3831
20,68,7172,142,689,-534,0,0,0,3832
-68,40,7044,117,682,-533,0,0,0,3833
-28,72,7140,107,637,-491,0,0,0,3834
4,40,7016,52,722,-485,0,0,0,3835
20,72,7168,54,679,-553,0,0,0,3836
20,120,7072,30,644,-471,0,0,0,3837
20,32,7232,58,697,-503,0,0,0,3838
16,96,7136,100,679,-493,0,0,0,3839
-12,148,7140,98,607,-529,0,0,0,3840
-28,108,7076,80,689,-493,0,0,0,3841
-56,104,7164,47,656,-570,0,0,0,3842
-52,72,7204,78,651,-467,0,0,0,3843
-40,100,7116,78,639,-515,0,0,0,3844
-112,48,7252,28,624,-522,0,0,0,3845
-100,76,7020,124,664,-588,0,0,0,3846
-44,168,7152,91,690,-530,0,0,0,3847
-68,76,7096,48,659,-563,0,0,0,3848
-80,80,7144,68,712,-444,0,0,0,3849
-92,116,7060,49,689,-491,0,0,0,3850
-132,88,7112,-8,676,-495,0,0,0,3851
-40,84,7136,47,644,-483,0,0,0,3852
-48,112,7192,120,710,-510,0,0,0,3853
-40,84,7160,56,685,-487,0,0,0,3854
-12,136,7124,47,691,-473,0,0,0,3855
-52,68,7228,111,697,-504,0,0,0,3856
-44,92,7160,105,683,-530,0,0,0,3857
32,76,7028,71,677,-516,0,0,0,3858
-8,108,7128,78,692,-531,0,0,0,3859
-36,88,7120,86,696,-498,0,0,0,3860
0,120,7064,64,716,-501,0,0,0,3861
0,60,7144,24,666,-503,0,0,0,3862
-4,132,7172,59,675,-510,0,0,0,3863
4,32,7116,86,670,-503,0,0,0,3864
-68,124,7216,145,677,-565,0,0,0,3865
-40,84,7168,55,668,-479,0,0,0,3866
20,44,7136,26,708,-540,0,0,0,3867
-80,108,7164,71,692,-564,0,0,0,3868
-36,100,7128,79,698,-508,0,0,0,3869
-48,48,7084,71,691,-441,0,0,0,3870
-24,84,7112,54,669,-542,0,0,0,3871
-48,112,7112,65,680,-506,0,0,0,3872
-84,176,7144,90,682,-550,0,0,0,3873
-32,104,7164,44,686,-518,0,0,0,3874
-84,128,7188,88,740,-495,0,0,0,3875
-80,60,7196,59,675,-531,0,0,0,3876
-56,72,7092,30,697,-533,0,0,0,3877
-56,148,7056,63,637,-510,0,0,0,3878
-56,92,7084,47,668,-566,0,0,0,3879
-100,92,7012,75,703,-540,0,0,0,3880
-40,128,7144,71,665,-552,0,0,0,3881
-40,188,7148,112,661,-539,0,0,0,3882
-48,80,7136,72,666,-549,0,0,0,3883
-24,124,7120,106,707,-465,0,0,0,3884
-32,68,7136,87,661,-529,0,0,0,3885
-28,104,7132,52,686,-522,0,0,0,3886
-64,104,7196,49,677,-517,0,0,0,3887
-16,76,7204,57,731,-478,0,0,0,3888
-40,16,7116,42,708,-517,0,0,0,3889
-16,84,7064,69,665,-600,0,0,0,3890
-64,80,7100,109,651,-488,0,0,0,3891
-4,84,7144,97,626,-473,0,0,0,3892
-32,116,7116,68,651,-504,0,0,0,3893
-52,48,7108,96,688,-496,0,0,0,3894
-128,152,7164,68,658,-522,0,0,0,3895
-44,108,7152,35,656,-481,0,0,0,3896
0,92,7156,69,699,-497,0,0,0,3897
-28,84,7136,104,697,-628,0,0,0,3898
-24,112,7140,80,738,-489,0,0,0,3899
-36,96,7144,50,712,-539,0,0,0,3900
-168,192,7176,55,688,-535,0,0,0,3901
-76,188,7204,54,645,-547,0,0,0,3902
-24,128,7192,49,693,-500,0,0,0,3903
72,76,7156,73,710,-531,0,0,0,3904
-96,108,7084,61,702,-491,0,0,0,3905
-40,96,7040,54,679,-548,0,0,0,3906
-72,188,7152,47,667,-477,0,0,0,3907
-44,96,7064,95,716,-523,0,0,0,3908
-44,124,7172,67,671,-462,0,0,0,3909
-108,44,7116,83,702,-440,0,0,0,3910
-68,92,7136,68,743,-556,0,0,0,3911
-104,60,7204,90,695,-510,0,0,0,3912
-56,40,7036,37,675,-542,0,0,0,3913
-24,16,7112,82,684,-551,0,0,0,3914
-16,48,7100,115,644,-510,0,0,0,3915
16,72,7136,123,703,-512,0,0,0,3916
-24,84,7060,90,648,-526,0,0,0,3917
-20,120,7088,56,680,-463,0,0,0,3918
-28,124,7092,42,698,-557,0,0,0,3919
-48,72,7136,48,656,-520,0,0,0,3920
24,116,7184,47,685,-484,0,0,0,3921
-4,136,7144,49,690,-524,0,0,0,3922
-36,68,7128,113,697,-526,0,0,0,3923
-56,60,7172,93,702,-496,0,0,0,3924
-28,152,7052,41,700,-559,0,0,0,3925
-40,64,7068,20,634,-427,0,0,0,3926
-88,96,7032,75,671,-486,0,0,0,3927
-48,56,7244,79,656,-446,0,0,0,3928
-80,144,7056,74,659,-541,0,0,0,3929
-48,88,7148,74,665,-477,0,0,0,3930
-60,40,7092,105,710,-514,0,0,0,3931
-84,96,7116,33,656,-514,0,0,0,3932
-32,92,7104,71,702,-507,0,0,0,3933
-100,136,7132,71,710,-495,0,0,0,3934
-24,112,7104,100,701,-488,0,0,0,3935
-96,140,7108,132,697,-507,0,0,0,3936
-68,80,7060,73,665,-514,0,0,0,3937
-28,108,7128,59,715,-484,0,0,0,3938
-36,100,7096,71,761,-555,0,0,0,3939
-20,120,7112,49,663,-547,0,0,0,3940
-32,112,7140,66,698,-570,0,0,0,3941
-20,116,7148,106,677,-526,0,0,0,3942
-32,56,7160,80,644,-570,0,0,0,3943
-52,92,7132,72,686,-544,0,0,0,3944
-44,44,7088,69,745,-517,0,0,0,3945
-4,44,7024,43,668,-530,0,0,0,3946
-56,32,7116,116,706,-498,0,0,0,3947
-44,88,7104,105,658,-524,0,0,0,3948
-36,136,7164,68,622,-515,0,0,0,3949
-48,112,7044,69,689,-423,0,0,0,3950
-32,84,7160,46,669,-555,0,0,0,3951
-24,116,7120,125,675,-523,0,0,0,3952
-16,104,7128,95,647,-530,0,0,0,3953
-28,128,7228,61,629,-550,0,0,0,3954
-40,116,7192,70,673,-530,0,0,0,3955
-48,176,7140,49,692,-527,0,0,0,3956
-116,76,7168,59,676,-468,0,0,0,3957
-32,52,7124,49,652,-481,0,0,0,3958
-12,108,7092,-3,720,-526,0,0,0,3961
-108,96,7116,108,665,-498,0,0,0,3962
-72,76,7144,68,695,-504,0,0,0,3963
-76,128,7100,73,675,-517,0,0,0,3964
-96,100,7128,92,667,-511,0,0,0,3965
-28,72,7132,84,658,-501,0,0,0,3966
-80,104,7100,71,690,-519,0,0,0,3967
-116,108,7104,104,661,-473,0,0,0,3968
-48,120,7144,47,678,-543,0,0,0,3969
-88,120,7108,59,675,-511,0,0,0,3970
12,128,7144,66,648,-492,0,0,0,3971
-64,112,7248,89,695,-531,0,0,0,3972
-16,84,7152,75,653,-548,0,0,0,3973
8,104,7068,61,686,-511,0,0,0,3974
-4,100,7152,58,727,-472,0,0,0,3975
-68,80,7152,77,709,-555,0,0,0,3976
-28,84,7084,59,645,-551,0,0,0,3977
-8,72,7156,126,658,-467,0,0,0,3978
-60,20,7140,90,708,-441,0,0,0,3979
-32,88,7160,130,748,-555,0,0,0,3980
-8,80,7096,39,690,-545,0,0,0,3981
-40,156,7164,56,708,-484,0,0,0,3982
-116,84,7072,82,645,-569,0,0,0,3983
-28,96,7104,93,631,-498,0,0,0,3984
-44,88,7116,91,638,-557,0,0,0,3985
-44,108,7144,96,689,-450,0,0,0,3986
-44,140,7096,91,669,-510,0,0,0,3989
-84,124,7136,102,650,-498,0,0,0,3990
-60,72,7144,23,716,-533,0,0,0,3991
-4,100,7096,87,695,-515,0,0,0,3992
-64,144,7140,61,678,-524,0,0,0,3993
-28,104,7152,79,711,-527,0,0,0,3994
-84,-8,6792,69,665,-524,0,0,0,3995
-92,-64,7340,71,701,-439,0,0,0,3996
-84,108,7140,119,677,-550,0,0,0,3997
-140,96,7084,86,701,-441,0,0,0,3998
-52,88,7272,46,643,-511,0,0,0,3999
-76,76,7132,35,708,-532,0,0,0,4000
-64,104,7012,118,655,-520,0,0,0,4001
0,108,7096,28,727,-483,0,0,0,4002
-40,144,7120,71,677,-519,0,0,0,4003
-36,112,7120,49,606,-453,0,0,0,4004
-72,32,7160,111,679,-536,0,0,0,4005
-4,112,7200,61,670,-490,0,0,0,4006
-52,64,7136,35,633,-491,0,0,0,4007
-76,84,7080,69,719,-553,0,0,0,4008
-16,104,7100,62,724,-508,0,0,0,4009
-44,80,7184,165,708,-458,0,0,0,4010
-52,88,7128,105,667,-567,0,0,0,4011
-60,84,7180,100,688,-519,0,0,0,4012
-24,124,7144,49,677,-531,0,0,0,4013
-36,92,7080,77,656,-495,0,0,0,4014
-376,-44,7060,88,634,-314,0,0,0,4015
496,-4,7104,120,565,-617,0,0,0,4016
-176,156,7184,95,669,-381,0,0,0,4017
-12,88,7228,112,738,-497,0,0,0,4018
-60,132,7088,52,670,-545,0,0,0,4019
-48,108,7116,14,697,-595,0,0,0,4020
-44,136,7112,62,679,-471,0,0,0,4021
-68,108,7108,63,684,-475,0,0,0,4022
-44,88,7160,97,661,-540,0,0,0,4023
-68,120,7276,18,677,-507,0,0,0,4024
-12,104,7252,64,681,-543,0,0,0,4025
-72,120,7196,104,741,-533,0,0,0,4026
-12,120,7004,52,696,-516,0,0,0,4027
-28,60,7056,45,668,-566,0,0,0,4028
-4,36,7092,144,675,-488,0,0,0,4029
-100,40,7224,51,648,-477,0,0,0,4030
-60,36,7180,113,675,-531,0,0,0,4031
72,168,6864,123,679,-446,0,0,0,4032
92,232,6740,135,670,-494,0,0,0,4033
-112,-36,7000,77,715,-509,0,0,0,4034
108,176,7160,81,671,-543,0,0,0,4035
24,140,7340,28,684,-497,0,0,0,4036
-16,76,7204,71,715,-498,0,0,0,4037
-80,48,7056,99,689,-535,0,0,0,4038
20,120,6956,60,681,-505,0,0,0,4039
96,172,7220,125,642,-510,0,0,0,4040
-4,136,7216,118,676,-519,0,0,0,4041
-52,68,7248,110,652,-463,0,0,0,4042
-92,76,7236,69,640,-479,0,0,0,4043
-8,48,7000,39,672,-490,0,0,0,4044
4,80,7076,43,652,-493,0,0,0,4045
-88,64,7116,69,702,-530,0,0,0,4046
-88,100,7184,143,659,-481,0,0,0,4047
-48,112,7212,59,673,-500,0,0,0,4048
352,-284,7876,52,541,-642,0,0,0,4049
-352,100,6860,71,748,-477,0,0,0,4050
44,128,7012,123,711,-568,0,0,0,4051
-80,140,7292,99,710,-590,0,0,0,4052
-44,112,7320,49,645,-528,0,0,0,4053
-48,156,7144,21,689,-478,0,0,0,4054
-60,124,7024,56,696,-487,0,0,0,4055
-88,80,7012,59,751,-529,0,0,0,4056
-12,92,7088,75,666,-453,0,0,0,4057
